numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	cdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_transacciones	mautoservicio	ctarjeta_visa	ctarjeta_visa_transacciones	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_transacciones	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mttarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_transacciones	thomebanking	chomebanking_transacciones	ccajas_transacciones	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria	pos	cluster2
166258774	202103	1	0	0	32	46	1700.06	7418.83	1592.2	32.69	59.26	6	1	1	0	-243.02	2	4543.07	0	0	1	-2366.18	1	0	0	1	0	0	0	0	0	1	20722.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	1	8211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	1																							0	0	126684	-1916		0	0	0			140760			1	0			1386				0	BAJA+2	1	1
166296506	202007	1	0	1	33	38	1990.62	14098.56	1730.53	200.77	20.96	6	1	1	0	-6640	2	1392.94	0	4.24	1	3877.33	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	3	30357.24	1	15249	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	23	1	20																							0	0	253368	-1125		0	0	0			281520			24	0			1086				0	BAJA+2	1	1
166317844	202012	0	0	0	46	43	-488.67	1786.86	0	-416.6	0	4	1	1	0	-285363.39	2	0	0	0	0	-285363.39	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	2
166332875	202105	1	0	0	46	48	663.97	7383.41	65.55	338.89	171.27	6	1	1	0	0	2	13013.62	0	0	1	25966.6	3	9	9908.4	1	1	847.09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	47638.34	0	0	0	0	0	0	0	0	0	0	2	1813.45	0	0	0	0	0	0	0	0	4	65.55	0	0	0	0	0	0	0	0	0	2	23460	0	0	0	0	0	0	0	0	1	6	1	6	0	0	0	0	0	2	23460	0	0	49	0	1	0	0	50673.6	-1521		0	0	0			56304			12	0			329				0	0	0	76010.4	-1582		722.16	847.09	0	0	0	84456	0	0	12	847.09	-847.09	0	628	0	0	0	422.28	BAJA+2	1	3
166343456	202006	0	0	0	23	36	0	0	0	0	0	4	1	1	0	-47307.47	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	126684	-1856		0	0	0			140760			-1	0			1090				0	0	7	177357.6	-2221		0	0	0			197064			-1	0			1090				0	BAJA+2	1	5
166377506	202102	1	0	0	27	45	357.07	12422.45	62.63	244.7	6.31	6	1	1	0	-73.86	2	0.17	0	8.43	1	-90.74	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	62.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	1	0	0	304041.6	-1582		0	0	0			337824			-3	0			1357				0	0	0	354715.2	-1947		0	0	0			394128			-3	0			1357				0	BAJA+2	1	5
166379598	202105	1	0	0	45	48	2531.08	27780.49	2320.24	67.12	112.63	8	1	1	0	-211.78	2	8098.75	0	0	1	14161.93	1	0	0	1	1	694.41	0	0	0	0	0	1	8918.98	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	694.41	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	10	2320.24	0	0	0	0	0	3	32844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	1																							0	0	63342	-1855		599.1	702.74	0	694.41	0	70380	0	0	5	0	-702.74	0	1440	694.41	1	0	35.19	BAJA+2	1	3
166380644	202102	0	0	0	39	45	143.17	24088.84	0	122.06	0	6	1	1	0	-5503.41	2	0	0	0	1	-5624.41	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38005.2	-1279		0	0	0			42228			-3	0			564				0	0	0	63342	-1644		0	0	0			70380			-3	0			564				0	BAJA+2	1	5
166392794	202102	0	0	0	41	45	0.49	7.35	0	0	0.42	4	1	1	0	0	2	35.49	0	0	0	35.49	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	2
166396505	202104	1	0	0	44	46	2743.76	23788.94	2249.08	396.72	25	7	1	1	0	-126.74	2	1974.62	0	0	1	-490.36	1	0	0	1	0	0	0	0	0	1	149848.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11143.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	2	2249.08	0	0	0	0	0	1	11143.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	13	0	0																							0	0	304041.6	-821		0	0	0			337824			2	0			1375				0	BAJA+2	1	1
166407312	202011	0	0	0	38	41	1233.38	4097.45	1225.04	4.67	2.44	5	1	1	0	-198.33	2	151.71	0	0	1	-1487.49	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0																							0	0	101347.2	-2068		0	0	0			112608			12	0			1245				0	BAJA+2	1	6
166432272	202104	1	0	0	31	47	1659.2	14105.24	1592.2	-15.45	72.57	4	1	1	0	0	2	5730.55	0	0	0	3941.35	1	0	0	0	0	0	0	0	0	1	80535.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0																																													BAJA+2	1	2
166445024	202007	1	0	1	32	37	1513.38	13279.43	1247.23	226.11	0.78	8	1	1	0	-5612.35	2	0	0	0	1	-7109.77	1	0	0	1	2	63.24	1	1	31.62	1	9550.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	63.24	1	31.62	0	0	0	0	0	0	0	0	0	0	1	1364.94	9	1247.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	31	1	62	0	0	63342	-1825		113.73	113.73	0	31.62	0	70380	0	0	2	0	-113.73	0	1104	31.62	1	0	82.11	0	0	63342	-2190		123.92	145.35	0	63.24	0	70380	0	0	2	0	-145.35	0	1104	63.24	2	0	82.11	BAJA+2	1	3
166450205	202101	1	0	1	42	44	3852.67	18758.7	2214.43	1367	29.62	10	1	1	0	-19350.19	3	0	0	0	1	-16270.26	2	0	0	1	11	17247.41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	553.33	0	0	0	0	0	0	0	0	0	0	0	0	1	2328.21	13	2214.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	0	0	0	0	0	0	44	0	1	0	0	177357.6	-1398		0	0	0			197064			25	0			433				0	0	0	177357.6	-1975		37702.13	44224.59	0	2453.74	0	197064	0	0	4	0	-2558.23	0	1321	2453.74	6	0	3178.83	BAJA+2	1	3
166473330	202104	1	0	0	61	47	1866	2963.86	1754.62	91.21	3.75	8	1	1	0	-596.65	2	236.74	0	0	1	-2445.51	2	0	0	1	2	5288.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	71.18	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	8	1754.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	0	101347.2	-1371		0	0	0			112608			2	0			472				0	0	0	126684	-1978		4508.19	5288.1	0	71.18	0	140760	0	0	2	0	-5288.1	0	1333	71.18	1	0	516.12	BAJA+2	1	3
166500057	202006	0	0	0	37	37	0	0	0	0	0	7	1	1	0	-14555.52	2	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	1	0	63342	-1675	50	66685.35	66685.35	0	0	0	70380	0	0	-1	0	0	0	176	0	0	0	9841.47	1	0	63342	-2040	51	26231.52	30769.57	0	0	0	70380	0	0	-1	0	0	0	176	0	0	0	5759.43	BAJA+2	1	3
166561821	202102	1	0	0	38	45	1903.12	11849.63	1669.5	169.45	29.71	7	1	1	0	0	2	2432.23	0	0	1	1663.31	2	0	0	1	1	280.34	0	0	0	2	14278.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	4	1669.5	0	0	0	0	0	3	5395.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	46	0	0	0	0	0	0	0	0	0	17	0	0																							0	0	50673.6	-1947		2426.01	2845.7	0	-8.78	3.2	56304	0	0	-3	0	-985.32	0	1384	-8.78	2	0	1020.51	BAJA+2	1	3
166582655	202011	1	0	0	45	42	2362.86	29362.5	1866.41	389.21	34.02	9	1	1	0	-1415.7	2	2118.56	0	0	1	-3669.62	1	0	0	1	0	0	1	0	0	1	67432.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	4	1866.41	0	0	0	0	0	1	7038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	253368	-576		0	0	0			281520			5	0			1261				0	0	0	253368	-941		0	0	0			281520			5	0			1261				0	BAJA+2	1	1
166617505	202009	1	0	1	52	37	1350.72	4054.28	1225.04	37.99	69.15	5	1	1	0	-1786.02	2	0	0	0	0	-3340.95	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	63342	-1552		0	0	0			70380			0	0			307				0																							BAJA+2	1	4
166713546	202101	0	0	0	40	41	3.7	50.39	0	0	3.16	4	1	1	0	0	2	238.91	0	0	0	238.91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																													BAJA+2	1	2
166716112	202103	1	0	1	42	11	3549.15	6525.58	1732.35	1394.68	154.17	5	1	1	0	-38936.3	2	0	0	0	1	-41606.74	1	0	0	1	7	26877.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	4	1732.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	1																							1	0	152020.8	-1886	17	161681.38	189652.25	0	11760.77	0	168912	0	0	1	0	0	0	309	11760.77	2	0	37970.01	BAJA+2	1	3
166824747	202102	1	0	0	51	16	1109.83	5126.71	1225.04	-250.55	152.33	6	1	1	0	-244.76	2	1678.68	0	0	1	-1671.88	1	0	0	1	4	16668.36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14054.55	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	3	41889	1	15436.68	0	0	0	0	0	0	0	0	0	0	1	6	1	22	0	0	0	0	0	0	0	0	0	30	0	1	0	0	25336.8	-1432		0	0	0			28152			-3	0			409				0	0	0	63342	-1797		14352.06	16834.96	0	14054.55	0	70380	0	0	-3	0	-15261.9	0	409	14054.55	1	0	985.32	BAJA+2	1	7
166900378	202104	1	0	0	44	46	1611.23	17284.99	1592.2	13.22	3	4	1	1	0	-582.96	2	236.46	0	0	1	-1823.68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1774.04	2	1592.2	0	0	0	0	0	1	2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	11	0	0																																													BAJA+2	1	2
166920117	202104	0	0	0	54	45	337.62	1814.33	0	287.83	0	6	1	1	0	-12304.4	2	0	0	0	1	-12485.36	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126684	-1583		0	0	0			140760			2	0			1361				0	0	0	177357.6	-1948		0	0	0			197064			2	0			1361				0	BAJA+2	1	5
166920778	202105	1	0	0	24	47	1511.51	2374.12	19.07	433.14	839.19	6	1	1	0	0	2	58004.36	0	564633.7	1	622990.85	1	0	0	1	11	5987.66	1	1	7037.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	58063.5	0	0	0	0	1	1147.2	0	0	0	0	4	1407.6	0	0	0	0	0	0	0	0	2	19.07	0	0	0	0	0	1	63483.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	124	0	0	0	0	0	0	0	0	0	61	0	1	0	0	63342	-1248		7122.35	7122.35	0	0	0	70380	0	0	5	0	-7122.35	0	603	0	0	0	785.91	0	0	76010.4	-1917		5161.02	6053.87	0	3913.37	0	84456	0	0	5	0	-15283.35	0	1385	3913.37	7	0	1255.11	BAJA+2	1	7
166928309	202010	1	0	0	57	40	216.2	8581.65	178.92	26.46	5.32	6	1	1	0	-1636.81	2	0	0	0	1	-1516.34	1	0	0	1	1	491.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	491.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	178.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0																							0	0	50673.6	-2098		419.75	492.36	0	491.87	0	56304	0	0	3	0	-355.48	0	1201	491.87	1	0	11.73	BAJA+2	1	3
166944682	202010	1	0	0	28	39	920.26	11970.38	841.12	67.47	0	8	1	1	0	-2395.82	2	0	0	7.35	1	-3607.81	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2223.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	841.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	1	0	0	152020.8	-1702		0	0	0			168912			3	0			145				0	0	0	152020.8	-2067		0	0	0			168912			3	0			145				0	BAJA+2	1	1
166956062	202007	1	0	1	50	37	1720.56	15811.47	1442.84	233.15	3.61	7	1	1	0	-5680.83	2	240.17	0	0	1	-8492.19	1	0	0	1	0	0	0	0	0	1	7254.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	4	1442.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	20	0	0																							0	0	63342	-2190		0	0	0			70380			2	0			1124				0	BAJA+2	1	1
166956180	202010	1	0	0	31	40	1887.15	-5.93	1730.53	125.06	8.46	7	1	1	0	-217.61	2	531.9	0	0	1	-2248.78	2	0	0	1	1	3415.77	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1928.17	2	1730.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	90	0	0	0	0	0	0	0	0	0	15	0	0	0	0	177357.6	-1580		0	0	0			197064			3	0			269				0	0	0	177357.6	-2098		2912	3415.77	0	0	0	197064	0	0	3	0	-3415.77	0	1206	0	0	0	340.17	BAJA+2	1	3
166963622	202011	1	0	0	43	41	315.68	10072.41	46.27	0	229.68	5	1	1	0	0	2	14302.41	0	0	1	0	1	7	14282.85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	46.27	0	0	0	0	0	2	58293.4	0	0	8	107329.5	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	8	107329.5	0	0	30	0	0																							0	0	76010.4	-2068		0	0	0			84456			12	0			1237				0	BAJA+2	1	1
166970955	202101	1	0	0	54	43	845.24	31317.75	665.34	-282.2	435.56	7	1	1	0	-809.72	2	17479.01	0	2.05	1	36005.88	2	0	0	1	0	0	1	0	0	1	12843.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35190	0	0	0	0	0	0	1	405.85	6	665.34	0	0	0	0	0	2	16422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	35	0	1	0	0	414256.68	-2067		0	0	0			460285.2			4	0			140				0	0	0	414256.68	-1641		49637.99	58225.36	0	0	0	460285.2	0	0	4	30498	-4211.07	0	1295	0	0	0	4504.32	BAJA+2	1	3
166992609	202008	1	0	1	36	38	1623.53	23792.31	1462.42	0	137.35	5	1	1	0	0	2	8910.85	0	20222.22	1	39627.22	2	1	938.4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3870.9	0	0	0	0	0	0	1	1364.94	8	1462.42	1	0	0	1	234.6	0	0	1	11730	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	36	1	49																							0	0	88678.8	-2159		0	0	0			98532			5	0			1134				0	BAJA+2	1	1
167012131	202105	1	0	0	32	47	-436.88	-502.9	196.02	-728.59	189.03	6	1	1	0	0	2	12066.72	0	255546.17	1	262621.77	1	2	7019.81	1	6	12807.31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	196.02	0	0	0	0	0	11	46474.26	5	21232.51	0	0	0	0	0	0	0	0	0	0	0	0	1	39	1	0	0	1	0	0	0	0	0	114	0	1	0	0	50673.6	-1521		0	0	0			56304			5	0			1407				0	0	0	126684	-1521		11104.79	13025.91	0	983.24	1.39	140760	0	0	5	0	-32113.52	0	1407	983.24	3	0	2463.3	BAJA+2	1	3
167048353	202102	0	0	1	45	44	1274.54	5821.44	1225.04	42.2	0	4	1	1	0	-1760.25	2	0	0	0	0	-3189.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	2	1225.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0																																													BAJA+2	1	4
167076136	202101	1	0	0	47	43	-2552.15	-3017.91	65.89	-2730.05	498.12	7	1	1	0	0	2	3158.37	0	0	1	6010.66	1	0	0	1	8	36293.12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	654.53	0	0	0	0	0	0	0	0	4	65.89	0	0	0	0	0	0	0	1	9384	0	0	0	0	0	0	0	0	0	0	0	0	1	53	0	0	0	0	0	0	0	0	0	36	0	1	0	0	253368	-1610		0	0	0			281520			4	0			236				0	0	0	253368	-1975		31311.72	36728.64	0	16206.84	0	281520	0	0	4	0	-35154.85	0	236	16206.84	2	0	3002.88	BAJA+2	1	3
167081830	202104	0	0	0	31	45	4356.99	20362.58	3063.46	1100.12	2.63	5	1	1	0	-44508.67	2	0	0	10.97	1	-48981.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3413.33	2	3063.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	-487		0	0	0			1508038.12			2	0			1361				0																							BAJA+2	1	4
167081919	202008	1	0	0	37	38	1661.15	20066.04	1262.65	339.73	0	7	1	1	0	-11321.1	2	0	0	0	1	-12865.6	2	3	1314.28	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1202.07	6	1262.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	31671	-1307		0	0	0			35190			5	0			536				0	0	0	31671	-1672		0	0	0			35190			5	0			536				0	BAJA+2	1	2
167082571	202006	0	0	0	39	34	0	0	0	0	0	6	1	1	0	-587.46	2	16.55	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1364.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0																							0	0	126684	-91		0	0	0			140760			-1	0			1031				0	BAJA+2	1	5
167097760	202104	1	0	1	66	46	2836.1	8278.04	2427.39	348.43	0	7	1	1	0	-14938.53	2	0	0	0	1	-17954.31	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2505.95	4	2427.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0																							0	0	253368	-821		0	0	0			281520			2	0			1380				0	BAJA+2	1	6
